Cor;Categoria;Especie;Numero;Data;Situacao;CorSituacao;Ementa;Acesso;
#CC2288;Marcas;Instrução Normativa DIRMA;5;30/07/2021;Vigente;#007e5d;Altera os artigos 2º e 3º da Instrução Normativa INPI/DIRMA nº 01, de 30 de junho de 2020 e os artigos 2º e 3º da Instrução Normativa INPI/DIRMA nº 02, de 8 de julho de 2020;http://manualdemarcas.inpi.gov.br/attachments/download/2921/IN_INPI_DIRMA_05_2021.pdf;
#FF8800;Desenhos Industriais;Instrução Normativa DIRMA;4;23/07/2021;Vigente;#007e5d;Institui Instrução de Trabalho referente à verificação semanal da vigência dos registros de desenho industrial;http://manualdedi.inpi.gov.br/attachments/download/2923/IN_INPI_DIRMA_04_2021_completa.pdf;
#3366CC;Institucional;Portaria CGOF;1;19/07/2021;Vigente;#007e5d;Publica formulário referente a Solicitação de Reprogramação Orçamentária, elaborada e revisada em conformidade com o Sistema de Padronização de Documentos;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/portaria_inpi_n__001__de_19_de_julho_de_2021_formulario_de_solicitacao_de_reprogramacao_orcamentaria.pdf;
#CC2288;Marcas;Portaria DIRMA;35;29/06/2021;Revogado;#780116;Altera dispositivo da Resolução INPI/PR nº 244, de 27 de agosto de 2019, que dispõe sobre a divisão de registros e pedidos de registro de marca;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-035-altera-dispositivo-da-resolucao-inpi-pr-no-244.pdf;
#3366CC;Institucional;Portaria PR;34;28/06/2021;Vigente;#007e5d;Prorroga o prazo de vigência da Portaria INPI nº 119, de 16 de março de 2020, que trata do trabalho temporário em regime de teletrabalho, por força das medidas administrativas de prevenção à infecção e propagação da COVID-19, no âmbito do Instituto Nacional da Propriedade Industrial - INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-034-prorroga-o-prazo-de-vigencia-da-portaria-inpi-no-119.pdf;
#FF8800;Desenhos Industriais;Portaria DIRMA;33;23/06/2021;Vigente;#007e5d;Formaliza a criação de Grupo de Trabalho para a preparação para implementação do Industrial Property Automation System-sistema IPAS para o processamento de petições e pedidos de registro de Desenho Industrial;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-033formaliza-a-criacao-de-grupo-de-trabalho-para-a-preparacao-para-implementacao-do-industrial-property-automation-system-sistema-ipas.pdf;
#FF8800;Desenhos Industriais;Portaria DIRMA;32;23/06/2021;Vigente;#007e5d;Formaliza a criação de Grupo de Trabalho para a preparação para adesão ao Acordo de Haia;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-032-formaliza-a-criacao-de-grupo-de-trabalho-para-a-preparacao-para-adesao-ao-acordo-de-haia.pdf;
#3366CC;Institucional;Portaria PR;31;16/06/2021;Vigente;#007e5d;Aprova o Plano de Dados Abertos do Instituto Nacional da Propriedade Industrial – INPI para o biênio 2021-2022;https://www.gov.br/inpi/pt-br/acesso-a-informacao/dados-abertos/arquivos/documentos/diversos/plano-de-dados-abertos-do-inpi-bienio-2021-2022.pdf;
#CC2288;Marcas;Instrução Normativa DIRMA;2;16/06/2021;Revogado;#780116;Dispensa a análise do conteúdo dos instrumentos de procuração em pedidos de registro de marca e petições examinados entre 21 de junho de 2021 e 31 de dezembro de 2021;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/in-dirma-02.pdf;
#3366CC;Institucional;Portaria PR;30;15/06/2021;Vigente;#007e5d;Institui a Política de Segurança da Informação (POSIN) no âmbito do Instituto Nacional da Propriedade Industrial;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-030-institui-a-politica-de-seguranca-da-informacao-posin.pdf;
#5D3B8F;Patentes;Portaria DIRPA;29;14/06/2021;Revogado;#780116;Altera a Resolução INPI PR nº 239/19 para permitir o trâmite prioritário de processos de patente com tecnologia relacionada com o Covid-19 no âmbito do INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-029.pdf;
#3366CC;Institucional;Portaria PR;28;02/06/2021;Vigente;#007e5d;Institui a Força-Tarefa de Proteção de Dados Pessoais no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-28.pdf;
#3366CC;Institucional;Instrução Normativa PR;119;18/05/2021;Vigente;#007e5d;Dispõe sobre a jornada de trabalho, o registro e a apuração de frequência dos servidores do INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/in-119-2021.pdf;
#3366CC;Institucional;Instrução Normativa OUVID;1;14/05/2021;Revogado;#780116;Regulamenta a execução, no âmbito da Ouvidoria, do programa de gestão instituído pela Portaria INPI/PR nº 15, de 26 de janeiro de 2021;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021in-ouvid-01.pdf;
#3366CC;Institucional;Portaria DIRMA;27;12/05/2021;Vigente;#007e5d;Inclui o Coordenador de Gestão de Fluxos, Dados e Qualidade no rol de membros eventuais do Comitê Permanente de Aprimoramento dos Procedimentos e Diretrizes de Exame de Marcas, Desenhos Industriais e Indicações Geográficas – CPAPD;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-27-2021.pdf;
#1E90FF;Gestão da Qualidade;Portaria CQUAL;2;03/05/2021;Revogado;#780116;Aprova documentos do Sistema de Gestão da Qualidade em decorrência do processo de melhoria contínua;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/portaria-cqual-02-de-03-de-maio-de-2021-aprova-documentos-do-sgq.pdf;
#3366CC;Institucional;Portaria PR;26;26/04/2021;Vigente;#007e5d;Prorroga o prazo de vigência da Portaria INPI nº 119, de 16 de março de 2020, que trata do trabalho temporário em regime de teletrabalho, por força das medidas administrativas de prevenção à infecção e propagação da COVID-19, no âmbito do Instituto Nacional da Propriedade Industrial - INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-26-prorrogacao-do-teletrabalho.pdf;
#3366CC;Institucional;Portaria PR;25;20/04/2021;Vigente;#007e5d;Aprova o Estatuto da Atividade de Auditoria Interna do INPI – versão 3.0 abril de 2021;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-025-aprova-o-estatuto-da-atividade-de-auditoria-interna-do-inpi.pdf;
#5D3B8F;Patentes;Portaria DIRPA;2;02/04/2021;Revogado;#780116;Estabelece nova redação ao Artigo 4º da Norma de Execução nº 08/2014;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/portaria-inpi-pr-dirpa-002-02-04-2021-metrica-dos-pedidos-dirpa.pdf;
#3366CC;Institucional;Portaria PR;24;31/03/2021;Revogado;#780116;Estabelece os procedimentos a serem adotados para a revisão e a consolidação dos atos normativos inferiores a decreto, no âmbito do Instituto Nacional da Propriedade Industrial - INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-024-estabelece-procedimentos.pdf;
#3366CC;Institucional;Portaria PR;23;29/03/2021;Revogado;#780116;Alterar o anexo da Resolução INPI/PR nº 251, de 02 de outubro de 2019, que dispõe sobre a publicação da nova Tabela de Retribuições dos Serviços Prestados pelo INPI, por força do Tratado Internacional em Matéria de Patentes – PCT;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-023-alterar-na-tabela-de-retribuicoes-dos-servicos-prestados-pelo-inpi.pdf;Revogação em 07/08/2025
#3366CC;Institucional;Portaria PR;22;29/03/2021;Vigente;#007e5d;Alterar os artigos 1º e 2º da Resolução/INPI/PR nº 253, de 13 de novembro de 2019, pertinentes às atividades de recepção e protocolo físico de documentos técnicos na Sede e nas Unidades Regionais do INPI por meio postal;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-022-altera-os-artigos-1o-e-2o-da-resolucaoinpipr-no-253.pdf;
#3366CC;Institucional;Portaria PR;21;26/03/2021;Vigente;#007e5d;Disciplina a exigência preliminar do pedido de patente de invenção depositado em 2017 e pendente de exame, com o aproveitamento do resultado das buscas realizadas em escritórios de Patentes de outros países, de Organizações Internacionais ou Regionais;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-021-disciplina-a-exigencia-preliminar-do-pedido-de-patente-de-invencao-depositado-em-2017.pdf;
#3366CC;Institucional;Portaria PR;20;26/02/2021;Vigente;#007e5d;Prorroga o prazo de vigência da Portaria INPI/PR nº 119 de 16.03.2020, que trata do trabalho temporário em regime de teletrabalho por força das medidas administrativas de prevenção à infecção e à propagação do COVID-19 no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-020-prorroga-prazo-de-trabalho-temporario-em-regime-teletrabalho.pdf;
#CC2288;Marcas;Instrução Normativa DIRMA;1;26/02/2021;Revogado;#780116;Altera os artigos 2º e 3º da Instrução Normativa INPI/DIRMA nº 01, de 30 de junho de 2020 e os artigos 2º e 3º da Instrução Normativa INPI/DIRMA nº 02, de 08 de julho de 2020;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/in-dirma-001-altera-os-artigos-2o-e-3o-da-instrucao-normativa-inpidirma-no-01-de-30-de-junho-de-2020.pdf;
#FF3333;Procuradoria;Instrução Normativa PFE;1;23/02/2021;Vigente;#007e5d;Disciplina os fluxos da atividade de consultoria e assessoramento jurídico e de atividade relativa à cobrança de créditos do Instituto Nacional da Propriedade Industrial - INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/in-pfe-001-disciplina-os-fluxos-da-atividade-de-consultoria-e-assessoramento-juridico.pdf;
#3366CC;Institucional;Portaria PR;19;12/02/2021;Vigente;#007e5d;Estabelece os procedimentos gerais internos, as responsabilidades e os prazos para a prestação de contas anual, observadas as disposições contidas na Instrução Normativa (IN) do Tribunal de Contas da União (TCU) nº 84, de 22 de abril de 2020 e na Decisão Normativa (DN) TCU nº 187, de 9 de setembro 2020;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-019-portaria-regulamentando-a-in-tcu-no-84-de-2020.pdf;
#3366CC;Institucional;Portaria PR;18;12/02/2021;Vigente;#007e5d;Define os indicadores e as metas de desempenho institucional da Propriedade Industrial - INPI e seus respectivos pesos, para o período de 1º de janeiro a 31 de dezembro de 2021;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-018-portaria-definindo-as-metas-de-desempenho-institucional.pdf;
#3366CC;Institucional;Portaria PR;17;03/02/2021;Vigente;#007e5d;Torna público o Plano de Ação do Instituto Nacional da Propriedade Industrial – INPI do ano de 2021;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-017-plano-de-acao-do-inpi.pdf;
#CC2288;Marcas;Portaria PR;16;29/01/2021;Revogado;#780116;Revoga altera dispositivos das Resoluções INPI/PR nº 248, de 09 de setembro de 2019 e nº 88, de 14 de maio de 2013, respectivamente;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-016-revoga-o-art-13-da-resolucao-pr-no-248-2019.pdf;
#3366CC;Institucional;Portaria PR;15;26/01/2021;Revogado;#780116;Institui e regulamenta programa de gestão no âmbito do Instituto Nacional da Propriedade Industrial – INPI, conforme a autorização de que trata a Portaria nº 334, de 2020;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-015-implantacao-do-programa-de-gestao-conforme-in-me-no-65-2020.pdf;
#3366CC;Institucional;Portaria PR;14;22/01/2021;Vigente;#007e5d;Aprovar o 3º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-014-aprova-resumo-executivo-do-3o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-boletim.pdf;
#3366CC;Institucional;Portaria PR;13;22/01/2021;Vigente;#007e5d;Aprovar o 2º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-013-aprova-resumo-executivo-do-2o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-boletim.pdf;
#3366CC;Institucional;Portaria PR;12;22/01/2021;Vigente;#007e5d;Aprovar o 1º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-012-aprova-resumo-executivo-do-1o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-boletim.pdf;
#3366CC;Institucional;Portaria PR;11;22/01/2021;Vigente;#007e5d;Torna público o resumo executivo do 3º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-011-torna-publico-o-resumo-executivo-do-3o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-dou-e-boletim.pdf;
#3366CC;Institucional;Portaria PR;10;22/01/2021;Vigente;#007e5d;Torna público o resumo executivo do 2º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-010-torna-publico-o-resumo-executivo-do-2o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-dou-e-boletim.pdf;
#3366CC;Institucional;Portaria PR;9;22/01/2021;Vigente;#007e5d;Torna público o resumo executivo do 1º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-009-torna-publico-o-resumo-executivo-do-1o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-dou-e-boletim.pdf;
#3366CC;Institucional;Portaria PR;8;18/01/2021;Vigente;#007e5d;Dá publicidade aos resultados finais referentes aos indicadores de desempenho institucional do Instituto Nacional da Propriedade Industrial – INPI em 2020, para os fins de que trata a Portaria INPI/PR nº 356, de 03 de novembro de 2020;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-008-indicadores-de-desempenho-institucional-para-fins-de-gdapi-e-gdact-no-ano-de-2020.pdf;
#3366CC;Institucional;Portaria PR;7;18/01/2021;Vigente;#007e5d;Aprova o 3º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-007-aprova-3o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-boletim.pdf;
#3366CC;Institucional;Portaria PR;6;18/01/2021;Vigente;#007e5d;Aprova o 2º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-006-aprova-2o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-boletim.pdf;
#3366CC;Institucional;Portaria PR;5;18/01/2021;Vigente;#007e5d;Aprova o 1º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-005-aprova-1o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-boletim.pdf;
#3366CC;Institucional;Portaria PR;4;18/01/2021;Vigente;#007e5d;Torna público o resumo executivo do 3º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-004-torna-publico-o-resumo-executivo-do-3o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-dou-e-boletim.pdf;
#3366CC;Institucional;Portaria PR;3;18/01/2021;Vigente;#007e5d;Torna público o resumo executivo do 2º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-003-torna-publico-o-resumo-executivo-do-2o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-dou-e-boletim.pdf;
#3366CC;Institucional;Portaria PR;2;18/01/2021;Vigente;#007e5d;Torna público o resumo executivo do 1º Relatório Trimestral de Avaliação de Resultados do Programa de Gestão do Teletrabalho no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021pr-002-torna-publico-o-resumo-executivo-do-1o-relatorio-de-resultados-teletrabalho-trabalho-remoto-teletrabalho-dou-e-boletim.pdf;
#5D3B8F;Patentes;Portaria DIRPA;1;07/01/2021;Vigente;#007e5d;Estabelece procedimentos para elaboração dos pareceres das exigências preliminares 6.21 e 6.22. Estabelece procedimentos para o primeiro exame técnico do pedido de patente de invenção após as exigências preliminares (6.21) e (6.22) e após a exigência de pré-exame (6.20), que for realizado na vigência da Resolução 241/2019 (6.21);https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021-dirpa-001-estabelece-procedimentos-para-elaboracao-dos-pareceres-das-exigencias-preliminares-6-21-e-6-22.pdf;
#3366CC;Institucional;Portaria PR;1;07/01/2021;Vigente;#007e5d;Prorroga o prazo de vigência da Portaria INPI/PR nº 119 de 16.03.2020, que trata do trabalho temporário em regime de teletrabalho por força das medidas administrativas de prevenção à infecção e à propagação do COVID-19 no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2021-pr-001-define-prorrogacao-do-ho-excepcional-previsto-na-portaria-119.pdf;
#CC2288;Marcas;Portaria PR;415;24/12/2020;Revogado;#780116;Institui a 1ª Edição do Manual de Indicações Geográficas;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-415-institui-a-1a-edicao-do-manual-de-indicacoes-geograficas.pdf;
#5D3B8F;Patentes;Portaria PR;412;23/12/2020;Vigente;#007e5d;Disciplina a análise de pedido de patente de invenção pendente de exame sem buscas de anterioridades realizadas em Escritórios de Patentes de outros países, de Organizações Internacionais ou Regionais;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-412-disciplina-a-analise-de-pedido-de-patente-de-invencao-pendente-de-exame-sem-buscas-de-anterioridades.pdf;
#5D3B8F;Patentes;Portaria PR;411;23/12/2020;Vigente;#007e5d;Institui a nova versão das Diretrizes de Exame de Pedidos de Patente envolvendo Invenções Implementadas em Computador (IIC);https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/portariainpipr4112020_dirpainvenesimplementadasemcomputador_05012021.pdf;
#5D3B8F;Patentes;Portaria PR;405;21/12/2020;Revogado;#780116;Dispõe sobre os procedimentos para apresentação e representação de sequências de aminoácidos e de nucleotídeos na listagem de sequências no formato OMPI ST.25;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-405-dispoe-sobre-os-procedimentos-para-apresentacao-e-representacao-de-sequencias-de-aminoacidos-e-de-nucleotideos-na-listagem-de-sequencias-no-formato-ompi-st-25.pdf;
#5D3B8F;Patentes;Portaria PR;404;21/12/2020;Revogado;#780116;Institui a fase II do Projeto-piloto PPH no âmbito do INPI;https://www.gov.br/inpi/pt-br/servicos/patentes/legislacao/legislacao/port-404-21122020.pdf;
#1E90FF;Gestão da Qualidade;Portaria CQUAL;1;03/12/2020;Revogado;#780116;Aprova documentos do Sistema de Gestão da Qualidade para alinhamento ao Manual do Sistema de Padronização de Documentos do INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/portaria-cqual-01-de-03-de-dezembro-de-2020-aprova-documentos-do-sgq.pdf;
#5D3B8F;Patentes;Portaria PR;373;27/11/2020;Vigente;#007e5d;Estabelece os procedimentos administrativos relativos à avaliação dos requerimentos de anúncio de processos de patente da Vitrine de PI no âmbito da CGDI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-373-estabelece-os-procedimentos-administrativos-relativos-a-avaliacao-dos-requerimentos-de-anuncio-de-processos-de-patente-da-vitrine-de-pi-no-ambito-da-cgdi.pdf;
#5D3B8F;Patentes;Portaria PR;365;13/11/2020;Vigente;#007e5d;Institui e regulamenta o procedimento de comunicação de Empresas Simples de Inovação ao INPI, para fins de registro de marcas e de concessão de patentes, no âmbito do regime Inova Simples;https://www.gov.br/inpi/pt-br/servicos/patentes/legislacao/legislacao/PortariaINPIPR3652020_InovaSimplesINPI_17112020.pdf;
#5D3B8F;Patentes;Instrução Normativa PR;118;12/11/2020;Vigente;#007e5d;Institui a nova versão das Diretrizes de Exame de Pedidos de Patente na Área de Biotecnologia;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-in-pr-dirpa-118-institui-a-nova-versao-das-diretrizes-de-exame-de-pedidos-de-patente-na-area-de-biotecnologia.pdf;
#20B2AA;Planejamento Estratégico;Portaria PR;363;11/11/2020;Exaurido;#780116;Torna pública a segunda e terceira revisão do Plano de Ação 2020 do Instituto Nacional da Propriedade Industrial;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/pr-363_2020-tornar-publica-2a-e-3a-revisao-plano-acao-2020.pdf;
#1E90FF;Gestão da Qualidade;Portaria PR;359;10/11/2020;Revogado;#780116;Aprova o Manual do Sistema de Padronização de Documentos do INPI e dá outras providências;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/portaria-359-de-10-de-novembro-de-2020-aprova-manual-do-spd.pdf;
#3366CC;Institucional;Parecer PFE;35;09/11/2020;Vigente;#007e5d;Parecer com efeito normativo relativo à averbação de contratos de licença de uso envolvendo pedidos de registro de marca;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2022-12-30-000352020cgpipfe-inpipgfagu_parecer-com-efeito-normativo.pdf;
#3366CC;Institucional;Portaria PR;356;03/11/2020;Vigente;#007e5d;Define os indicadores e as metas de desempenho institucional para o período de 1º de janeiro a 31 de dezembro de 2020 para fins de avaliação de desempenho institucional, com vistas à concessão a Gratificação de Desempenho de Atividade da Área de Propriedade Industrial - GDAPI e da Gratificação de Desempenho de Atividade da Área de Ciência e Tecnologia – GDACT, e dá outras providências;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-356-define-os-indicadores-e-as-metas-de-desempenho-institucional-2020-gdapi-gdact.pdf;
#3366CC;Institucional;Portaria PR;355;30/10/2020;Vigente;#007e5d;Institui o Programa de Bem-Estar, Reconhecimento Funcional e Inovação no âmbito do Instituto Nacional da Propriedade Industrial – Programa Bem Aqui no INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-355-institui-o-programa-bem-aqui-no-inpi.pdf;
#3366CC;Institucional;Portaria AUDIT;1;29/10/2020;Vigente;#007e5d;Institui o Programa de Gestão e Melhoria da Qualidade da Atividade de Auditoria Interna do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-audit-01.pdf;
#3366CC;Institucional;Portaria PR;352;26/10/2020;Vigente;#007e5d;Prorroga o prazo de vigência da Portaria INPI/PR nº 119 de 16.03.2020, que trata do trabalho temporário em regime de teletrabalho por força das medidas administrativas de prevenção à infecção e à propagação do COVID-19 no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-352-define-prorrogacao-do-ho-excepcional-previsto-na-portaria-119.pdf;
#3366CC;Institucional;Portaria PR;325;22/10/2020;Revogado;#780116;Institui a Força-Tarefa de Proteção de Dados Pessoais no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/governanca/tratamento-de-dados-pessoais/arquivos/documentos/portaria-inpi-pr-no-325-de-22-de-outubro-de-2020.pdf;
#3366CC;Institucional;Portaria PR;324;22/10/2020;Vigente;#007e5d;Designa o encarregado pelo tratamento de dados pessoais no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/governanca/tratamento-de-dados-pessoais/arquivos/documentos/portaria-inpi-pr-no-324-de-22-de-outubro-de-2020.pdf;
#3366CC;Institucional;Instrução Normativa PR;117;22/10/2020;Vigente;#007e5d;Dispõe sobre o gerenciamento, acompanhamento e supervisão das atividades de correição no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-in-pr-coger-117-dispoe-sobre-atividades-de-correicao-no-ambito-do-inpi.pdf;
#5D3B8F;Patentes;Portaria PR;348;09/10/2020;Vigente;#007e5d;Normatiza os procedimentos relativos ao controle de pagamento das retribuições anuais dos pedidos ou das patentes inadimplentes em mais de uma retribuição anual;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-348-normatiza-os-procedimentos-relativos-ao-controle-de-pagamento-das-retribuicoes-anuais-de-patentes.pdf;
#3366CC;Institucional;Portaria PR;346;09/10/2020;Revogado;#780116;Institui o Programa de Desenvolvimento emPropriedade Industrial (PDPI), com vistas àconcessão de bolsas para especialistas eestudantes que contribuam para projetos naárea de pesquisa em temas relativos aodesenvolvimento da Propriedade Industrialno País;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/portaria-_inpi_pr-no-346-de-09-de-outubro-de-2020.pdf;
#3366CC;Institucional;Portaria PR;345;08/10/2020;Revogado;#780116;Aprova o Regulamento do Programa-Piloto de Mentoria em Propriedade Industrial – PMPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-345-aprova-o-regulamento-do-programa-piloto-de-mentoria-em-propriedade-industrial-pmpi.pdf;
#3366CC;Institucional;Portaria PR;336;25/09/2020;Vigente;#007e5d;Prorroga o prazo de vigência da Portaria INPI/PR nº 119 de 16.03.2020, que trata do trabalho temporário em regime de teletrabalho por força das medidas administrativas de prevenção à infecção e à propagação do COVID-19 no âmbito do Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-336-define-prorrogacao-do-ho-excepcional-previsto-na-portaria-119.pdf;
#3366CC;Institucional;Portaria PR;335;25/09/2020;Vigente;#007e5d;Dá publicidade à relação de atos normativos inferiores a decreto vigentes no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/2020-pr-335-da-publicidade-a-relacao-de-atos-normativos-inferiores-a-decreto-vigentes-no-inpi.pdf;
